day,pdays,previous,age_group_young_adult,age_group_adult,age_group_middle_aged,age_group_senior,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,balance_log,housing_yes,loan_yes,contact_telephone,contact_unknown,month_encoded,campaign_log,y,poutcome_other,poutcome_success
4,212,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.017604776833355,False,False,True,False,1,1.0986122886681098,False,False,False
4,7,1.791759469228055,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,8.889997357284841,True,True,False,False,1,2.3978952727983707,False,True,False
4,196,2.1972245773362196,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,9.145908511816794,False,True,False,False,1,1.0986122886681098,False,True,False
4,259,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.037533407550814,True,True,False,False,1,1.0986122886681098,False,False,False
4,204,1.3862943611198906,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,9.209039526243135,True,False,False,False,1,1.0986122886681098,False,True,False
4,253,1.6094379124341003,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.132486932771318,True,False,False,False,1,1.3862943611198906,False,False,False
5,269,1.3862943611198906,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.066700921774572,True,False,False,False,1,1.0986122886681098,False,True,False
5,238,2.302585092994046,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,8.94793610670867,False,False,True,False,1,2.1972245773362196,False,True,False
5,8,2.6390573296152584,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.09661160664784,False,False,True,False,1,2.302585092994046,False,True,False
5,202,0.6931471805599453,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,9.002947130753205,True,False,False,False,1,1.0986122886681098,False,False,False
5,258,2.772588722239781,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,9.010180657052349,True,False,True,False,1,1.3862943611198906,False,True,False
5,255,2.4849066497880004,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.019905995071678,True,False,False,False,1,2.0794415416798357,False,False,False
5,202,1.3862943611198906,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,8.965717788984849,True,False,False,False,1,1.3862943611198906,False,False,False
5,189,2.5649493574615367,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,8.94102198354136,False,False,True,False,1,1.6094379124341003,False,False,True
5,211,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.990316947998217,True,False,False,False,1,0.6931471805599453,False,False,False
5,253,0.6931471805599453,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,9.006141236662911,True,False,False,False,1,1.791759469228055,False,True,False
5,189,2.9444389791664403,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.089866218508309,False,False,True,False,1,2.0794415416798357,False,True,False
5,212,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.036225051729327,False,False,False,False,1,0.6931471805599453,False,True,False
5,253,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.989818381366925,True,False,False,False,1,2.302585092994046,False,False,False
5,233,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.030615441029495,True,False,False,False,1,1.6094379124341003,False,True,False
5,248,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,9.0432226489245,True,False,False,False,1,0.6931471805599453,False,False,False
5,252,0.6931471805599453,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,9.050288983827956,True,False,False,False,1,0.6931471805599453,False,False,False
5,260,0.6931471805599453,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.078179468373843,False,False,False,False,1,0.6931471805599453,False,False,False
5,252,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.115260165725912,False,True,False,False,1,0.6931471805599453,False,False,False
5,266,1.6094379124341003,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,9.096163326913784,True,False,False,False,1,1.6094379124341003,False,True,False
5,262,2.302585092994046,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,9.114600099695346,True,False,False,False,1,0.6931471805599453,False,False,False
5,252,0.6931471805599453,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.08421009483197,True,False,False,False,1,0.6931471805599453,False,True,False
5,241,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.106645135637418,False,False,False,False,1,0.6931471805599453,False,False,False
5,253,1.6094379124341003,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.193804403336083,True,False,False,False,1,0.6931471805599453,False,False,False
5,199,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.050640993218508,False,True,False,False,1,0.6931471805599453,False,False,False
5,199,1.3862943611198906,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,8.999866223762636,False,False,False,False,1,0.6931471805599453,False,False,False
5,254,1.791759469228055,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.151757414543885,True,False,False,False,1,0.6931471805599453,False,False,False
5,261,1.3862943611198906,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.002085433155724,True,False,False,False,1,0.6931471805599453,False,False,False
5,213,0.6931471805599453,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.061492275239766,False,True,False,False,1,0.6931471805599453,False,True,False
5,260,1.3862943611198906,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.007612005404566,True,False,False,False,1,0.6931471805599453,False,False,False
5,175,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.336356092559043,True,False,False,False,1,1.0986122886681098,False,False,False
5,231,2.302585092994046,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,9.060447282401565,True,False,False,False,1,1.9459101490553132,False,False,False
5,245,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.056023011591826,True,False,False,False,1,0.6931471805599453,False,False,False
5,167,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,9.119320973589014,False,False,False,False,1,0.6931471805599453,True,False,False
5,233,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.624765221455819,True,False,False,False,1,1.0986122886681098,False,True,False
5,192,2.1972245773362196,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.026778045746095,True,False,False,False,1,0.6931471805599453,False,True,False
